user_id;first_name;username;group_name;bio;group_count;bio_length;has_photo;site_count;site_list;osint_score;exposure_level;sherlock_status;sherlock_found_count;sherlock_checked_at;last_parsed_at
6929259778;ㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ ㅤㅤㅤㅤㅤ;Iomku;andrewgiftschat;+.-;1;3;1;0;;60;medium;;0;;2026-04-22 02:35:05
6930859433;#𝙗𝒐␢ó⁶⁹|ᶜᵉˡᵉˢᵗᶦᵃˡ;h4tqid;andrewgiftschat;| > @vEliNA1x < my love | @cyxaruk2tIme - мая бро❤❤❤;1;52;1;0;;65;high;;0;;2026-04-22 02:35:05
6931203550;Diwwrss;Diwwrss;andrewgiftschat;-И ТАМ БУДЕМ МЫ В ДВОЕЕЕМММ @please_dont_leaves|@LoveB3brina112 подсос;1;70;1;0;;65;high;;0;;2026-04-22 02:35:05
6931238641;Майнкрафтер⛏️;Nikita_ykp;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6932237655;HAUNT BOSS;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6933075978;Maша;;rabota_chaty1;https://t.me/+Y7Hv9fxBMoo0M2Ri;1;30;1;0;;45;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6934702089;Джеймс;dzhejms_glenn_1976;python_ru;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
6937176300;ʜɪɢʜ;DoAsWellAsMe;andrewgiftschat;@medal @squad;1;13;1;0;;60;medium;;0;;2026-04-22 02:35:05
6937691887;Фёдор;tricky_Dostoyevsky;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6939616515;Гена;xrLsmosiIH;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
6940020953;☕️Ꭲᴏʍʍy Ꮯᴀsh|#𑀝᧐ffᥱᥱ|☕️;I_am_Tommy_Cash;andrewgiftschat;—ⲙy ᥣifᥱ iᥒ Esᴛ᧐ᥒiᥲ|;1;20;1;0;;60;medium;;0;;2026-04-22 02:35:05
6941337184;Igor;igor_dushin;laravel_pro;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6941637501;ᅠᅠ;YA_CEKCN;andrewgiftschat;Мамкин хакер, папкин кібер-диктатор. he/he/he/ha;1;48;1;0;;65;high;;0;;2026-04-22 02:35:05
6942198630;МанХипе;manhipe;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
6944719689;bayelm32;tgbalel;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6945638439;𝘄𝗲𝗿𝘂𝗺𝗽𝗵𝗵.𝗲𝘅𝗲;werumphh;andrewgiftschat;I've had enough ✦;1;17;1;0;;60;medium;;0;;2026-04-22 02:35:05
6946920401;Владимир;;tproger_chat;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6948420748;nbie;xseo0;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6951327170;@artem;yuu_original;andrewgiftschat;❀ My shop @arti_stars_bot ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤтгк https://t.me/+53Lhmlgqnmo;1;132;0;0;;60;medium;;0;;2026-04-22 02:35:05
6951365221;Dev;ProgrammerGCC;laravel_pro;В ногу со временем;1;18;1;0;;60;medium;;0;;2026-04-22 02:35:05
6952045850;wxx;wxxxix;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6953551531;.;Prosto_chel_6_7;andrewgiftschat;#threefash;1;10;1;0;;60;medium;;0;;2026-04-22 02:35:05
6954390199;Kitoy;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6958133967;Ого;Antuvenom;andrewgiftschat;"Нсдчбвы - //|/""::_, (^$^€¿€¡| яП_"" _! ""?"" лфЮчббсн2нцны☣️🚸⚠️🔇🔕📢📣уг67 @ 👽👽 куки крутой сигма";1;91;1;0;;65;high;;0;;2026-04-22 02:35:05
6958805381;меня нет;;andrewgiftschat;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6959544071;𝐷𝑎𝑁𝑖𝐿𝑘𝐴;Danil_Gamer;andrewgiftschat;Писать только по делу));1;23;1;0;;60;medium;;0;;2026-04-22 02:35:05
6959625230;Neonka #Анлак☃️;has1ll_tag;andrewgiftschat;А Сюда что писать надо?;1;23;1;0;;60;medium;;0;;2026-04-22 02:35:05
6960433067;؜ ؜⛧;;andrewgiftschat;-все не такие как ты @Mrbeastwinner;1;35;0;0;;35;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6961265665;Артем;Bloodbanny;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6967603037;Марат;vlakdk1;rabota_chaty1;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
6967822299;🐈‍⬛;rikot_14;andrewgiftschat;🐈‍⬛;1;3;0;0;;50;medium;;0;;2026-04-22 02:35:05
6974068653;#ᴏᴅᴜᴡᴀɴɢᴏᴅ;sexyoduwan;andrewgiftschat;🙈🙉;1;2;1;0;;60;medium;;0;;2026-04-22 02:35:05
6974353792;респик;respa204;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6975517118;kero;sxowu;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6975579720;K;;tproger_chat;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6975813510;𝙽𝚎𝚟𝚎𝚛『♪』;Vezhlivaya_ip;andrewgiftschat;Тот кто был мнᴇ нᴇобходим - слишком чужой чтобы быть родным 🎧;1;61;1;0;;65;high;;0;;2026-04-22 02:35:05
6979108968;Соня;;laravel_pro;Для открытия резюме писать https://t.me/assistant_kadry;1;55;1;0;;50;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6979732223;𝐹 𝐿 𝒪 𝒪 𝐹 𝒴 ¹²³ᴿᵉᵛ;rafik2130;andrewgiftschat;UQCvuAx0ATAwyxD-VCN-WFNfi6NgamwxZVPWUtbxh1iD6u9w;1;48;1;0;;65;high;;0;;2026-04-22 02:35:05
6981491571;monst;;andrewgiftschat;reviews: https://t.me/monst_otzivi | tgk: @tgmonst | топка 85$/6к₽;1;66;1;0;;50;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6982087475;никаа;;andrewgiftschat;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6982220644;𝔉𝔢ℜ𝔫𝔄𝔩𖠱;elupulucpalu;andrewgiftschat;https://t.me/patrickstarsrobot?start=6982220644;1;47;1;0;;65;high;;0;;2026-04-22 02:35:05
6983355594;🥷;n1wq17;andrewgiftschat;même l'obscurité se termine et le soleil se lève;1;48;1;0;;65;high;;0;;2026-04-22 02:35:05
6984057338;𝘙𝘰𝘴𝘵𝘪𝘬'🤑;Ixudn;andrewgiftschat;𝑺𝒆𝒍𝒍𝒆𝒓 / 𝑩𝒖𝒚𝒆𝒓 𝑨𝒏𝒐𝒏𝒚𝒎𝒐𝒖𝒔 𝑵𝒖𝒎𝒃𝒆𝒓𝒔 𝑻𝒆𝒍𝒆𝒈𝒓𝒂𝒎 & 𝑮𝒊𝒇𝒕𝒔 🫠 @rostikstars_bot;1;68;1;0;;65;high;;0;;2026-04-22 02:35:05
6986617423;ᅠᅠᅠ🌶️;Vipi_04949;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6987002163;𝑧𝑍 “𝑣𝑖𝑙𝑘𝑎;yousarli;andrewgiftschat;–sᴇɴᴅ ᴍᴇ ᴀ ᴍᴇssᴀɢᴇ, ʏᴏᴜ ᴋɴᴏᴡ ʟ'ᴍ ɴᴏᴛ sʟᴇᴇᴘɪɴɢ. || @siiva8, ʍᴀй ᴄᴩᴇди янʙᴀᴩᴇй.;1;77;1;0;;65;high;;0;;2026-04-22 02:35:05
6988344250;шуфель🥷;shyfell;andrewgiftschat;никогда не ври тем,кого любишь🤷🏼‍♀️;1;35;0;0;;50;medium;;0;;2026-04-22 02:35:05
6989130205;Frescoref;frescoref;laravel_pro;https://frescoref.ru;1;20;1;0;;60;medium;;0;;2026-04-22 02:35:05
6990085300;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6990646028;Александр;Faultlessly_Barb;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
6992664164;ファントム;;andrewgiftschat;Rio de Janeiro;1;14;0;0;;35;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
6992748410;꧁༒𝐌𝐨𝐨𝐧𝐥𝐢𝐭 𝐀𝐱𝐨𝐥𝐨𝐭𝐥༒꧂;Axolotls1;andrewgiftschat;ᴊᴜsᴛ ᴏɴᴇ ᴄʜᴀɴᴄᴇ, ʀɪɢʜᴛ?;1;23;1;0;;60;medium;;0;;2026-04-22 02:35:05
6993609041;#𝑠𝑒𝑥𝑦 𝑠𝑤𝑎𝑔 #𝑎𝑟𝑟𝑖𝑣𝑜𝑟 #𝑙𝑜𝑣𝑒♡;edigeri2011;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
6994036385;✨♡🎧Alisher🎧♡✨;Lustry_666;andrewgiftschat;I am porn Star✨;1;15;1;0;;60;medium;;0;;2026-04-22 02:35:05
6998949251;Chappa;Wertyeii;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7001116166;Протогенчик;Ptorogenchik;andrewgiftschat;Не бойся не пиши и не звони;1;27;1;0;;60;medium;;0;;2026-04-22 02:35:05
7002168557;7060;Student_7060;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7002222064;Ева;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7002806628;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7003643833;♰;iula_qxzz;andrewgiftschat;🤞🏻;1;2;1;0;;60;medium;;0;;2026-04-22 02:35:05
7004052428;ÐĘÄŦĤ/afk;Dixres35;andrewgiftschat;剣を手に持っている限り、私はそれを失っていません🥀🩵;1;26;1;0;;60;medium;;0;;2026-04-22 02:35:05
7005039527;Ярослава;Aroslava_59vosv;rabota_chaty1;07.12|/2007;1;11;0;0;;50;medium;;0;;2026-04-22 02:35:05
7006662267;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7006696044;1L| Snappit | ಠ⁠∀⁠ಠ️✨ Starsfi ૮꒰ ˶• ༝ •˶꒱ა ♡;UWUBTCTON;andrewgiftschat;- Ⲡⲣⲟⲧяⲏυ ⲥⲃⲟю ⲣⲩⲕⲩ, ⲁ я ⲡⲟⲡⲣⲟⳝⲩю ⲡⲟύⲙⲁⲧь @evik_miui🥹❤️;1;55;1;0;;65;high;;0;;2026-04-22 02:35:05
7007831101;Ведьмочка;Kote_u;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7008123971;West #escape;westtop2;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7012788421;西亞斯- we all dymefouns𖣂;zxcstxlox;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7012977819;Соня Квертова;sonbya21;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7014816070;shteynov;Merekeams;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7014957611;︎𝙼𝚒𝚗𝚒𝚙𝚎𝚔𝚊 𝙻𝚎𝚐𝚎𝚗𝚍𝚊 #ᴏꜰꜰɪᴄɪᴀʟ;Shizzy_Absolutik;andrewgiftschat;︎;1;1;1;0;;60;medium;;0;;2026-04-22 02:35:05
7015694947;Белла;bella_arti1;laravel_pro;https://online.academiamillionerov.ru/mar07?utm_source=tg_rass;1;62;1;0;;65;high;;0;;2026-04-22 02:35:05
7016571149;;;tproger_chat;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7017427447;Y;GayvaI79;rabota_chaty1;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7017531485;Константин;;laravel_pro;eq.team | Laravel/FullStack разработчик;1;39;1;0;;45;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7019126135;SPOTEK #оченьжiрныйжыр;;andrewgiftschat;😂 звёзды по делу бек, просьба гифта и тп = будь здоров #оченьжiрныйжыр;1;70;1;0;;50;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7019876172;анаконда;s1r2n3t4;andrewgiftschat;︎ ︎ ︎︎ ︎ ︎︎ ︎ ︎︎ ︎ ︎︎ ︎ ︎;1;25;1;0;;60;medium;;0;;2026-04-22 02:35:05
7020433652;Полина;Annafhngh194;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7023478318;Mef x sleep;Durovvsprime;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7024416471;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7026270678;NagiCin;G0OD7;andrewgiftschat;I'm shorter than you, but smarter by a head. t.me/CTALlNE;1;57;1;0;;65;high;;0;;2026-04-22 02:35:05
7029176898;ᵏⁿᵏ;IaNeKnk;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7029420767;Badshah;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7029664081;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7031111554;𝙣🗽;w3xin11;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7031270614;Ирина;irinawork229;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7032182994;Лудик;Loodixvld;andrewgiftschat;Жизнь это жизнь...;1;18;1;0;;60;medium;;0;;2026-04-22 02:35:05
7034858767;VIKTOROVICH;BUONJIORNO_NFT;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7038281695;ss;osmzksk;andrewgiftschat;Если разойдёмся здесь, может, встретимся на экваторе;1;52;1;0;;65;high;;0;;2026-04-22 02:35:05
7038592359;𝒏𝒊𝒌𝒂;Nika853;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7039222184;Kelly🐤 + {name} + Gra-Gra;Kelly789998855;tproger_chat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7041542872;Ирга;Dymaibashkoi;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7041593585;Рома;P0MAHCHIK;andrewgiftschat;сƴ∂ьɓα — ϶τσ ʜϱ сτρϱ᧘α, α ɞυχρь. σʜα ʜϱсɛτ ʜαс ɞ ʜϱσжυ∂αʜʜыϱ ɱυρы.;1;66;1;0;;65;high;;0;;2026-04-22 02:35:05
7042275890;Пользователь🐈;polzovtell;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7044493510;ᅠ;deadlaki;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7045743295;𓆩M̷Ā̷͗̋G͇A̶𓆪;;andrewgiftschat;"ɪꜰ ᴛʜᴇʏ ɢɪᴠᴇ, ᴛᴀᴋᴇ ɪᴛ; ɪꜰ ᴛʜᴇʏ ᴅᴏɴ'ᴛ, ᴛᴀᴋᴇ ɪᴛ ᴀᴡᴀʏ. ᴍʏ ᴄʜᴀɴɴᴇʟ - [t.me/maga_kanal] ꜱᴘᴀᴍ? > [t.me/magasuppa_bot] - [t.me/maga_arenda_bot]";1;136;1;0;;55;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7047591663;Lizikims🩷;Lizkimmm;andrewgiftschat;У ⲙⲉⲏя ⲉⲥⲧь ⲡⲟⲇⲣⲩⲯⲕⲁ, ⲟⲏⲁ ⲏⲟⲥυⲧ ⲇⲯυⲏⲥы ⲕⲗυⲱёⲏⲏыⲉ,ⲩⲙⲁⲗυⲱёⲏⲏⲁя- @Vvan_58;1;70;0;0;;55;medium;;0;;2026-04-22 02:35:05
7047840567;Персик;Artop_oc;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7048178181;P;;laravel_pro;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7048446334;𝓞 𝓵 𝓲 𝓶 𝓹𝓲 𝔂 𝓼 𝓴 𝓲 𝔂 𝓶 𝓲 𝓼 𝓱 𝓴 𝓪;Levchenko_22;andrewgiftschat;@olimpstarsbot мой бот для покупки звёзд;1;40;1;0;;65;high;;0;;2026-04-22 02:35:05
7048741086;Loser;Black_cat_Meow13;andrewgiftschat;Анон: http://t.me/anonaskbot?start=v511yfc3aruum9q;1;50;1;0;;65;high;;0;;2026-04-22 02:35:05
7051154458;𝙵𝙻𝚄𝙾𝚁𝙸𝚃𝙴 [#𝙻𝚇𝚁];Fluorite_Endf1eld;andrewgiftschat;ɢᴅ ɪɴ ᴍʏ ʜᴇᴀʀᴛ;1;14;1;0;;60;medium;;0;;2026-04-22 02:35:05
7051954718;Карп;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7052154984;Анатолий Фролов 🪴;anatoly_frolov;laravel_pro;Fullstack разработчик из Владивостока •github.com/anafro;1;56;1;0;;65;high;;0;;2026-04-22 02:35:05
7054108722;Lolik;llitteh52;andrewgiftschat;t.me/anonaskbot?start=wcvi2;1;27;1;0;;60;medium;;0;;2026-04-22 02:35:05
7055878995;KN64D;jelebruh_Sh0ker;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7056321935;воzнесенная dотошность;cutvoid;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7057504213;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7058349537;-;park2303;andrewgiftschat;god, you look so pretty when you tell me that you love me;1;57;1;0;;65;high;;0;;2026-04-22 02:35:05
7058517686;Ш.;Woxa_o16;andrewgiftschat;Страх сильнее любви..;1;21;1;0;;60;medium;;0;;2026-04-22 02:35:05
7059660208;VerstkaS;verstkaS;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7062489266;Jimen;Jimen_4334;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7064291697;°//-_k᥉𐔤᥉hιt᥉ᥲ_-\\° #Andrew #DK #DW #MZIFF #LIDA;ksyshitsaaa;andrewgiftschat;//-𝐰𝐢𝐥𝐥 𝐲𝐨𝐮 𝐛𝐞 𝐦𝐲 𝐰𝐢𝐟𝐞?)💋 @opraHbl;1;34;1;0;;60;medium;;0;;2026-04-22 02:35:05
7066470903;ᴛᴇᴋɪᴧᴀ sʟᴀʏ #s2000;tekilaslay;andrewgiftschat;люблю только его, остальные мимо @Weeeyt;1;40;1;0;;65;high;;0;;2026-04-22 02:35:05
7066476556;Ашибка;Necrtomant;andrewgiftschat;у ʍᴇня еᴄᴛь ʍноᴦо ᴄʙ϶ᴦᴀ, ᴄᴀʍый ʍоᴧодой ᴄᴇйчᴀᴄ, ʙ нᴀᴛуᴩᴇ;1;55;1;0;;65;high;;0;;2026-04-22 02:35:05
7068224518;𝕲𝖔𝖔𝖉 𝖑𝖚𝖈𝖐;good_luck2286;andrewgiftschat;Сурпрайз;1;8;1;0;;60;medium;;0;;2026-04-22 02:35:05
7074008441;︎ ︎ ︎ ︎ ︎ ︎;Lolpopskie;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7075182553;MissionFailed;travor2025;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7076236227;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7077008798;ʏᴏᴜʀ ᴍᴇᴍᴏʀ1ᴇᴤ...;;andrewgiftschat;Forget the past, but remember the lessons.;1;42;1;0;;50;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7077278227;наsya🍁;Nasya_228;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7078195798;:3 #KTN;;andrewgiftschat;|scs|scw|;1;9;1;0;;45;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7078322963; 𝕍𝕒𝕤𝕚𝕝𝕚𝕪;Zvonok1983;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7079675661;Диана;;laravel_pro;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7083002024;°•Пåŧҏųҝ•°#аллигаторнагибатор#fudge#пИсЮнКоВыЙ зЛоДиШь#алибастр;Gfnpt;andrewgiftschat;-я - ⲅⲟⲃⲏⲟ υ ⲧы ⲅⲟⲃⲏⲟ, ⲁ я - ⲏⲉⲇⲁⲃⲏⲟ, ⲧы - ⲇⲁⲃⲏⲟ @ndara5086❤️‍🩹I'm just a kid...http://t.me/anonaskbot?start=12bbk;1;114;1;0;;65;high;;0;;2026-04-22 02:35:05
7086652368;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7087382184;Мага;Maga142012;andrewgiftschat;https://t.me/patrickstarsrobot?start=7087382184 люблю мишек;1;59;1;0;;65;high;;0;;2026-04-22 02:35:05
7089287714;Irᥲ;psinaRenji;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7092070122;Me :);VERON3420;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7092767693;Порше;Amalie_Estheticism;rabota_chaty1;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7092789997;Shao Lin;Sha0_L1n;andrewgiftschat;.;1;1;1;0;;60;medium;;0;;2026-04-22 02:35:05
7093095269;Sahndareleindi;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7093721512;𝓋𝒾𝓀𝒶. 𝒦𝓊𝓁ℯ𝓀;cosmic_viko;andrewgiftschat;-падает звезда, с неё одно желание @Minion5858;1;46;1;0;;65;high;;0;;2026-04-22 02:35:05
7094837022;Артём;GENERAL_ARTYOM;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7096639760;Айлин;Ajlin_68llA;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7097893107;Гурий;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7099273588;GANGSTER🗡️;cvehy;andrewgiftschat;Ни копейки за душой и дорога дальняя В аэропорт из района спального…;1;68;1;0;;65;high;;0;;2026-04-22 02:35:05
7099854058;Indy;;andrewgiftschat;- 𝑰𝒕’𝒔 𝒔𝒐 𝒔𝒘𝒆𝒆𝒕 ,𝒌𝒏𝒐𝒘𝒊𝒏𝒈 𝒕𝒉𝒂𝒕 𝒚𝒐𝒖 𝒍𝒐𝒗𝒆 𝒎𝒆 @toaln;1;48;1;0;;50;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7099954692;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7100446607;Art;ArtyWeb;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7100808097;☘️_𝓝𝓪𝓽𝓲𝓬𝓴_☘️#krt#Lan#Sft#ss#kell#vnl#scw#key#milf#dsh#svt☘️☘️;Nastiko_16;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7102867790;xz;krytoixzshka21;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7103770160;Саня;ryns55555;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7104433633;Андрей;belskycode;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7106105064;💘ℳ𝒶𝓇𝓎𝓈ℯ𝓀°𝗔🍀#fso #andrewbest sad.;masha22229;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7106257112;Екатерина;katrin_343;laravel_pro;Веб-дизайнер, СММ;1;17;1;0;;60;medium;;0;;2026-04-22 02:35:05
7106398083;Макс;Waretyih;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7107127089;мелодии444 🧁;swettwkiss;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7107141152;🏆[̲̅S]𝕾𝖆𝖍𝖆R][S7🎭;SaharRTQT;andrewgiftschat;https://telegra.ph/Informaciya-03-11-8 my def @defmatrix 拆除、損壞.;1;63;0;0;;55;medium;;0;;2026-04-22 02:35:05
7109320990;фейска;facekaa;andrewgiftschat;nobody knows the me that you do @lix_DK;1;39;1;0;;60;medium;;0;;2026-04-22 02:35:05
7110135560;Нейм;takoy_ugar4ikfwn6;andrewgiftschat;DackMan;1;7;1;0;;60;medium;;0;;2026-04-22 02:35:05
7113823708;Ника);sspixi;andrewgiftschat;«Когда все рушится — я прячусь в Его сердце.Там тихо.Там мое спасение»;1;70;0;0;;55;medium;;0;;2026-04-22 02:35:05
7114123319;#ᴄᴀᴋуᴩᴀ ɯᴀᴩиᴨᴏʙᴀ #ᴄᴋ #вк #sh_18;senile_l;andrewgiftschat;#Calmy ﻿;1;8;1;0;;60;medium;;0;;2026-04-22 02:35:05
7114834419;....;Anatoliyhhj;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
7114908994;𝟟𝔼𝕍𝔼ℕ;RUSSKIY666;andrewgiftschat;- Представь как это круто, никуда не надо утром -;1;49;1;0;;65;high;;0;;2026-04-22 02:35:05
7116254308;.;Mariaam_52;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7116273647;Лина;LinaHR5;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7117206287;.;Pypok_bobra1;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
7117649861;Алла;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7120047831;Te;;laravel_pro;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7122140596;saaaah;;laravel_pro;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
7123160064;Faith;dislonl;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
