user_id;first_name;username;bio;photo_path;group_name
6143736217;𝓝𝓾;Nushnu;😝;avatars/6143736217.jpg;andrewgiftschat
6144790218;Momen;momensameer;Software Development Engineering;avatars/6144790218.jpg;laravel_pro
6146869737;eren;erehh_h;;avatars/6146869737.jpg;andrewgiftschat
6148950068;§;difuehdj8;;avatars/6148950068.jpg;andrewgiftschat
6152909979;Kim 🛡️;AKIM_812;def : t.me/bogmajor;avatars/6152909979.jpg;andrewgiftschat
6153145623;𝑚𝑖𝑛𝑦𝑜𝑛𝑛𝑜𝑣𝑎;XXPPLL11;;avatars/6153145623.jpg;andrewgiftschat
6156248027;* ₊˚𝓓𝓪𝓻𝓻𝓲𝓷𝓪𝓪𝓪˚₊‧*;Launeeexx;;avatars/6156248027.jpg;andrewgiftschat
6156514133;Naitik;;;;rabota_chaty1
6157923617;abi;viiyyyr;"You tell me I'm wrong ; then you better prove you are right";avatars/6157923617.jpg;andrewgiftschat
6159515392;J💘;jeni_offs;🤷🏻‍♀️;avatars/6159515392.jpg;andrewgiftschat
6160457090;ᅠкарти;vertxxx;;avatars/6160457090.jpg;andrewgiftschat
6160836208;Nastya;;SheIn (Europe), travel, photography 📸 Thailand;avatars/6160836208.jpg;laravel_pro
6163775235;Have_Fun;ayvolky;https://t.me/nftayvolky;avatars/6163775235.jpg;andrewgiftschat
6168044087;.;suhrob_47;Купить звёзды и нфт можно через @Starsselb_bot;avatars/6168044087.jpg;andrewgiftschat
6168885159;mey;meyyy_nem;How can you look at me and pretend I'm someone you never met?;avatars/6168885159.jpg;andrewgiftschat
6180820217;︎ марихуановa;;https://t.me/GID_ScamBase - Скам база;avatars/6180820217.jpg;andrewgiftschat
6181391519;;;;;rabota_chaty1
6181501868;анечка⁴⁷;tblovvki;-𝑖𝑓 𝑡ℎ𝑒 𝑤𝑜𝑟𝑙𝑑 𝑤𝑎𝑠 𝑒𝑛𝑑𝑖𝑛𝑔. @lottery_aaa | ²¹⁴⁷⁶¹;avatars/6181501868.jpg;andrewgiftschat
6184460092;[Сын Дурова] garant 190+ rev #visk;Son_of_Durovv;Я под защитой @def_zendy;avatars/6184460092.jpg;andrewgiftschat
6185049512;ᅟ котейка😝;KAHOH457;-ты спать не хочешь? @zxxc_x;avatars/6185049512.jpg;andrewgiftschat
6185875320;Zubаツ;XZuba;player bs;avatars/6185875320.jpg;andrewgiftschat
6186389158;kharisanova ‘ #аby;kharisanovaa;MDD;avatars/6186389158.jpg;andrewgiftschat
6187375040;BOBRIK;BOBRIK_VI;;avatars/6187375040.jpg;andrewgiftschat
6189995728;Zo1x;zo1x_71;;avatars/6189995728.jpg;andrewgiftschat
6192277523;Ketchup;Dodds18;;;andrewgiftschat
6193316867;hitwaveⓘᶻˣᶜ🇺🇲;frikpdr;𝒗𝒐𝒍𝒉𝒆𝒚 𝒇𝒕. 𝒅𝒂𝒃𝒃𝒂𝒄𝒌𝒘𝒐𝒐𝒅–ᴛᴩиᴨᴀ нᴇᴛ⋆˚‧˚♪⊹🚬;avatars/6193316867.jpg;andrewgiftschat
6194193370;Халель что то как то не эщкере;Krutoi_kot_zeleni;;avatars/6194193370.jpg;andrewgiftschat
6194393338;RS | Денис | USSR • ∞ ™©®⁷ |;RealMadridFunDenis;¡HALA MADRID!¡HALA MADRID!¡HALA MADRID!Люблю играть в Grow a Garden;avatars/6194393338.jpg;andrewgiftschat
6195020314;⌗ . ᵎᵎ ⸝⸝ 𝓑𝑎𝑠𝑠𝑖𝑒 𝐵𝑙𝑜𝑜𝑚𝑖𝑛𝑔𝑡𝑜𝑛 ᛝ⁠⁠ .ᐟ ⨝;Woeweru;⏜۫𓏸⃘⌣۪ ׄ⏜۫𓏸⃘⌣ 𖥔 ۪ ׄ⏜۫𓏸⃘⌣۪ ⏜ׄ۫𓏸⃘⌣ ι ᥕᥲᥒt tо ⲙᥱᥱt hιⲙ @Hornet_v_kedax| @UltGabriel| Fᥙtᥙrᥱ'᥉ ⲙᥲᦔᥱ 𐔖𐔥 @Leonid_Steiner 𐔌՞ ܸ.ˬ.ܸ՞𐦯;avatars/6195020314.jpg;andrewgiftschat
6196531968;⍥⃝♟️;Black_andwhite_Goose;Тгк: https://t.me/Chef_Shusha;avatars/6196531968.jpg;andrewgiftschat
6197569345;ᅠ;tuva17ru;;;andrewgiftschat
6198694010;PxAAMRSHLL;pxaamrshll;;avatars/6198694010.jpg;laravel_pro
6199128894;Эвко 差;Dildo_171;;avatars/6199128894.jpg;andrewgiftschat
6199983536;Lunassi 🌑;Lonssyyy;+888 0808 0888;avatars/6199983536.jpg;andrewgiftschat
6201082692;Юра;Premium686;http://t.me/voprosy?start=9l3pe;avatars/6201082692.jpg;andrewgiftschat
6201964837;sonch🙊;muwmuv;;avatars/6201964837.jpg;andrewgiftschat
6202588652;даша;slimey52;;avatars/6202588652.jpg;andrewgiftschat
6202779927;Глеб𖣂;confusso;;avatars/6202779927.jpg;andrewgiftschat
6203860891;мопс;wwwwwvwvvwwwv;;;andrewgiftschat
6204945212;Роман;roma_name;;;laravel_pro
6205726864;𝐅𝐒 | 𝐍𝐢𝐠𝐡𝐭 🩸𝙹𝚘𝚔𝚎𝚛𝚜 🃏;wizzer07;;avatars/6205726864.jpg;andrewgiftschat
6207149894;𝒂𝒈𝒂𝒕𝒂 𝒔𝒊𝒏𝒚𝒂𝒆𝒗𝒂;Agata2110;;avatars/6207149894.jpg;andrewgiftschat
6208120673;Мишаня;Omckindnk;;avatars/6208120673.jpg;andrewgiftschat
6209821205;𝗟𝗮𝘃𝘇𝗮𝘆;lavzay;о себе;avatars/6209821205.jpg;andrewgiftschat
6210523459;спящий 🏴‍☠️;Gomer8282;;avatars/6210523459.jpg;andrewgiftschat
6213708590;Olga;;Product manager 🇹🇭;avatars/6213708590.jpg;laravel_pro
6215222997;50 | Ersancik;Ersancik;Создатель ARENAS BRAWL - @ARENASBRAWLCOMM;avatars/6215222997.jpg;andrewgiftschat
6215965590;#беспечная🎰;guksiuyy;;avatars/6215965590.jpg;andrewgiftschat
6216152364;Мг. #fr;Dadaya2340;;;andrewgiftschat
6219255417;ɪɴᴛ | ɴᴀᴊᴊɪᴍᴇ;vuonc;𝘐 𝘮𝘶𝘴𝘵 𝘣𝘦 𝘮𝘢𝘥𝘦 𝘰𝘧 𝘴𝘵𝘦𝘦𝘭 | ᴛᴀᴋ ᴦᴩіє @osdpopo;avatars/6219255417.jpg;andrewgiftschat
6220492538;аришка 🪽;mi_rinnn1;;;andrewgiftschat
6220780747;ᅠNett;NettSpace;ᅠ¹⁷;avatars/6220780747.jpg;andrewgiftschat
6221092199;Владимир;glumeshka;;avatars/6221092199.jpg;laravel_pro
6223139514;Edward;haysnaeidrefiraa;Happiness lies in the joy of achievement and the thrill of creative ef;avatars/6223139514.jpg;python_ru
6225137831;Svetoos𐙚;svet_oos;>>>;avatars/6225137831.jpg;andrewgiftschat
6225714088;₊˚౨ৎ𝙣𝙨1𝙡𝙬𝙬˚౨ৎ˚₊;ns1lww;⛄️ʚɞ˚‧｡⋆ ᕼᙓᒐᒐᗜ! ⋆｡‧˚ʚɞ⛄️;avatars/6225714088.jpg;andrewgiftschat
6225891520;Маруся;mashytikl;;avatars/6225891520.jpg;andrewgiftschat
6231004819;Murzey;Murzey4;🐈;avatars/6231004819.jpg;andrewgiftschat
6231133374;戏;;;;python_ru
6231390744;RAIM;raim_lv;;avatars/6231390744.jpg;laravel_pro
6233301099;Кот ⠒̫⃝🍔;Itz_catnap;;avatars/6233301099.jpg;andrewgiftschat
6234834036;ASER;Aseriz121;14.03.26🤎;avatars/6234834036.jpg;andrewgiftschat
6236308902;?;;;;andrewgiftschat
6237998605;Ховард;howard_16;;avatars/6237998605.jpg;laravel_pro
6239396659;ˢʷᶤ ❦;elecarol;👹;avatars/6239396659.jpg;andrewgiftschat
6239412033;Opiks100;Paul_du_nowkie;Рыбки плавают по дну,не поймаешь не одну @didjey_ignat_sponjik;avatars/6239412033.jpg;andrewgiftschat
6242260224;sᴀdᴩigᴇᴏnᴇ.💙🎶 (400+)#хᴀниᴋᴄ;Sadpigeonefanfan;Я ɜᴀбиᴩᴀю @veroshiks_22_0 ʙ ᴄᴛᴩᴀɯный дᴏᴏᴏᴏʍ...;avatars/6242260224.jpg;andrewgiftschat
6243986756;sakiko🌒 #scw #gav;ssakkiko;𝒘𝒐𝒏’𝒕 𝒚𝒐𝒖 𝒅𝒊𝒆 𝒕𝒐𝒏𝒊𝒈𝒉𝒕 𝒇𝒐𝒓 𝒍𝒐𝒗𝒆?;;andrewgiftschat
6253340670;Kamaz;Kamaz226;Я остаюсь Я буду здесь жить;avatars/6253340670.jpg;andrewgiftschat
6255566627;ᴋᴏʀᴜᴘᴛsᴏᴠ #nptkbv #knt #ns #ng #ilooins;Kkorupt;;avatars/6255566627.jpg;andrewgiftschat
6256301493;арм;armenches;;;andrewgiftschat
6258465776;wrixis🪽;wrixis4;крылатая;avatars/6258465776.jpg;andrewgiftschat
6259101045;бутылка;bottledaa;;avatars/6259101045.jpg;andrewgiftschat
6259271753;Гаэль;gael_hektor_1950;;;tproger_chat
6260235326;Okixo;;;avatars/6260235326.jpg;andrewgiftschat
6260736399;Jet;hamasakibrain;Разработка Сайтов, CRM, Личных кабинетов и интеграция платежных систем;;laravel_pro
6268148243;Апрельская Мизулина🌹🏞️🐇;CTRAX0VKA;био: @bio_aIternativa нфт не продаю, не дарю!!! DEF by @fuzyk;avatars/6268148243.jpg;andrewgiftschat
6268738926;P1nkip1e;P1nkip1e;;avatars/6268738926.jpg;andrewgiftschat
6269153779;Домик;Tixo228k;Давай🤫 @hip_ff;avatars/6269153779.jpg;andrewgiftschat
6272816012;Культурный St3lsik;Ngngngngngngngngnng;;avatars/6272816012.jpg;andrewgiftschat
6273234592;x;ihihihihhi11;;;laravel_pro
6273535608;𝒱𝒾𝓀𝓉ℴ𝓇𝒾𝓎𝒶🐶;Viktoria_z2014;;avatars/6273535608.jpg;andrewgiftschat
6275207419;ₖₒwₛₐᵣ;K0vs4r;;avatars/6275207419.jpg;andrewgiftschat
6276217822;𝐓𝐞𝐦𝐚v | 𝐦𝐧𝐯;Mestichny;(A❤️‍🩹);avatars/6276217822.jpg;andrewgiftschat
6280471365;Stepanova Arina 🌷🫶🏻;Arshikvvs;Не люблю когда обменивают мои подарки:(;avatars/6280471365.jpg;andrewgiftschat
6283855124;😘𝔟𝔞𝔱𝔬𝔫 𝔟𝔞𝔱𝔬𝔫𝔬𝔳𝔦𝔠𝔥 🍀;Batontopchic;Вы можете не верить в меня, но я верю в себя, верю в свою веру в себя(ну а также я хочу пиццы🍕);avatars/6283855124.jpg;andrewgiftschat
6284933877;ⲃыⲇⲩⲙⲁⲏⲏыύ;froumy;Пишите по делу;avatars/6284933877.jpg;andrewgiftschat
6284989990;;;;;rabota_chaty1
6290293723;🦆;miseo4;@bitegame_bot 💿 - Играйте там, где реально выиграть!;avatars/6290293723.jpg;andrewgiftschat
6291325842;Андрей;dronsan;;avatars/6291325842.jpg;python_ru
6293571554;🧛🏻‍♀️;li1kill;;;andrewgiftschat
6294100266;милана филимонова;Venierr0;;avatars/6294100266.jpg;andrewgiftschat
6297092167;A;legitll;;avatars/6297092167.jpg;andrewgiftschat
6298593340;Порно с рэдом;Author2IsMyWaifu;третий стонет | @MipysiaIsMyWaifu @Red_SomeCuteWords;avatars/6298593340.jpg;andrewgiftschat
6299721486;Poki;KittyPoki333;Мечтайте по-крупному, работайте с умом, достигайте величия! 🏃🏻‍♀️;avatars/6299721486.jpg;python_ru
6301169373;Pai;;;;tproger_chat
6301539285;𝙢𝙖𝙧𝙞𝙥𝙤𝙡𝙡𝙡𝙤;maripollloxxx;https://t.me/maripolllo;avatars/6301539285.jpg;andrewgiftschat
6303196030;Человек;Gameepl;https://t.me/patrikmens1;avatars/6303196030.jpg;andrewgiftschat
6305085884;Артур;Mkwicpwp16;?;avatars/6305085884.jpg;andrewgiftschat
6306554605;Регина;;;;tproger_chat
6309690423;Кто вообще этот ваш камина;Benzin657;;avatars/6309690423.jpg;andrewgiftschat
6309839718;Admin 2;Def4nce;Footbal⚽⚽⚽;;andrewgiftschat
6310383082;宿日｜𝙏𝙤𝙢𝙞𝙠 | sell stars;noresets;🌟 Дешевые звезды - @Tomikgifts_bot 🌟 1.1₽;avatars/6310383082.jpg;andrewgiftschat
6311073986;𝙨𝙖𝙢𝙪𝙧𝙖𝙞𝙥𝙧𝙤 | ЧЕК БИО;samuraipro;спам блок? @spam_samuraipro_bot;avatars/6311073986.jpg;andrewgiftschat
6311115907;Weex;;;;andrewgiftschat
6311251185;Europe;EurSMM;По вопросам рекламы и сотрудничества;avatars/6311251185.jpg;laravel_pro
6313167669;ChessVania;gemini_3_1_pro;Продам юзернейм, писать в ЛС. Администратор СУПФ, программист, кот;avatars/6313167669.jpg;andrewgiftschat
6314169831;ᅠ ᅠ ;oganww;#mys #scar;avatars/6314169831.jpg;andrewgiftschat
6315824145;Миша;Larsitop;https://t.me/crasivcat;avatars/6315824145.jpg;andrewgiftschat
6317950951;𒉭PSYXO𒉭;Talez1k;有勇气的人永远不会无能为力🫠;avatars/6317950951.jpg;andrewgiftschat
6320691061;𝙎𝙖𝙛𝙡𝙞𝙭 #prime;OHA_KAK_M6;;avatars/6320691061.jpg;andrewgiftschat
6321727116;.;kkksssvf;;avatars/6321727116.jpg;andrewgiftschat
6323058594;𝓐;silwanq;ай кот тигрица @kkot_t;avatars/6323058594.jpg;andrewgiftschat
6323682673;Ogurch8k;upket;;avatars/6323682673.jpg;andrewgiftschat
6324153987;,;Petroiok;;avatars/6324153987.jpg;andrewgiftschat
6324181066;Мотя :);TottaMota;;;andrewgiftschat
6325360072;сигма;meowowonv;;;andrewgiftschat
6325494623;Developer ( 王 兴财 )🥰;career777;Do your best to get all the best;avatars/6325494623.jpg;laravel_pro
6326268633;Homo sapiens;homosapiens342;I love cats;avatars/6326268633.jpg;andrewgiftschat
6327552570;Удаленный аккаунт;Jenna0my0empire;Была давно;avatars/6327552570.jpg;andrewgiftschat
6328546495;Skittle;Dogsstara;Big bro 😎;avatars/6328546495.jpg;andrewgiftschat
6329149808;Maiva-sslowley;;;avatars/6329149808.jpg;andrewgiftschat
6329255783;@Nexter_YouTube*;SENDERGER;...;avatars/6329255783.jpg;andrewgiftschat
6329460946;белка #krt #scw #ксар #𝕯𝖆𝖓𝖗 #miku #mav #маньякмоймуж #siren;userpolichkasq;лю полю 🩷 #𝙺𝙴𝚅𝙸𝙽 #мишка #сердце #трас #KTN #pkr #ss #har #keу;;andrewgiftschat
6330105859;Дима;;;;rabota_chaty1
6333513650;tenshi.ts;koori_no_tenshi;Node.js Backend Developer;avatars/6333513650.jpg;laravel_pro
6334416318;nastyusha;;(скупаю строго через @Funpay_menegr_bot) @xrocket официальная биржа TON 🏆 @btcprices bitcoin price 🧑‍💻 @tonznatok новости 🎁;avatars/6334416318.jpg;andrewgiftschat
6335708038;Ms;EMOgirl11;;avatars/6335708038.jpg;rabota_chaty1
6335817125;аняя;anyaafff;как облегчить твою боль прибывании в dreamcore? @Frogertlop | изи бриджи бэ бэ , изи бри бри джи джи джи @anutochka988;avatars/6335817125.jpg;andrewgiftschat
6336899018;𝔫𝔦𝔨𝔦𝔠𝔥💤;nichka_sleep;[💤]-скажи мне всё как есть, сядем в пустой вагон, я тоже не в курсе, куда идет поезд, узнаем потом..;;andrewgiftschat
6338585401;wermlllk' |19:32|#ма, я лаю;wermlllk;—верните в моду любовь, где было очень тепло @samosttt;avatars/6338585401.jpg;andrewgiftschat
6339213598;(⁠＾⁠3⁠＾⁠♪;BalerinaMina00;;avatars/6339213598.jpg;andrewgiftschat
6341297346;3eRox;na_respy_botikov;Мои отзывы: @otzivi3eRox and my bio @sosimolcha;;andrewgiftschat
6341548795;￶@rroutinne;rroutinne;;avatars/6341548795.jpg;andrewgiftschat
6342706212;мяу;Nightmarine_56;НЕ ВСТУПАЮ ВО ФЛУДЫ.;avatars/6342706212.jpg;andrewgiftschat
6345443078;Арина;I_am_resting_now;Цени наше общение,пока не стало ПОЗДНО;;andrewgiftschat
6349220540;.....😺;Capogbabushkii;;avatars/6349220540.jpg;andrewgiftschat
6352485943;.⊹ ࣪ ˖;lellels;;;andrewgiftschat
6354411815;𝑠𝑢𝑖𝑛;suinxx;;avatars/6354411815.jpg;andrewgiftschat
6356244265;трушная;;#LE #tortik #vex;avatars/6356244265.jpg;andrewgiftschat
6357233188;sofixxq;sofiaslh;;avatars/6357233188.jpg;andrewgiftschat
6362279122;ᴄʜᴀᴍᴘɪᴄᴋ 🪭;Champick1;N;avatars/6362279122.jpg;andrewgiftschat
6364086815;\sʜᴀ•°→•°꒯꒐꒐꒐꒐ꅐ/;Shadiiiiiw;–И всё так же семь дней в неделю и каждый день - как семь бед... Но я живой... // I'm fine...;avatars/6364086815.jpg;andrewgiftschat
6364884074;Лариса;Cheeky_077;Заработок без вложений 17+ 🎄🎁 https://t.me/+GgIaq56xeOk4MGIy;avatars/6364884074.jpg;rabota_chaty1
6365009719;𝓐𝓷𝓭𝓻𝓮𝔂;frenchess71;;;python_ru
6365271947;19;i52lil;Тгк: https://t.me/+gP-8u-MIHhExMTgy;avatars/6365271947.jpg;andrewgiftschat
6367732975;𝄃𝄃𝄂𝄂𝄀𝄁𝄃𝄂𝄂𝄃;McLover888;Y entre todas esas cosas, déjame quererte, entrégate a mí.;avatars/6367732975.jpg;andrewgiftschat
6368100864;Виктория;;;avatars/6368100864.jpg;rabota_chaty1
6369951853;sweetychu#megaroflik👅;megaroflikk;я тебя любила всем сердцем и ты мне верила @yum1ns #Iⲙiss #kertmygirl;;andrewgiftschat
6371042870;невско;hhowin;подарки тут https://t.me/+serO3sFxMddhNGQy;avatars/6371042870.jpg;andrewgiftschat
6372387857;𝕸𝖎𝖙𝖘𝖚𝖗𝖊🍀 || afk;;i close my eyes, and all i see is you @vellskayaa;avatars/6372387857.jpg;andrewgiftschat
6374853514;Kanokt;kanokt;;;andrewgiftschat
6375374085;Кирилл;kirill_ok11;t.me/starbanana_bot. <-- Не обращать внимания. Сверху просто гуд песни;avatars/6375374085.jpg;andrewgiftschat
6378532722;котофей;vuchlak;and if you go, l wanna go with you @nastwsg;avatars/6378532722.jpg;andrewgiftschat
6381284388;weksers;weksers;;avatars/6381284388.jpg;andrewgiftschat
6382096689;Дмитрий;Dmit_lis_else;bio: @Dmit_lis;;python_ru
6384400979;ASO;asowalot;который так пронзает тело @swet_u @wqwbee яйцв;avatars/6384400979.jpg;andrewgiftschat
6384850518;ася🥂;anomox;;avatars/6384850518.jpg;andrewgiftschat
6385269330;Глеб🌶️;Gleb10077;я фанатик @nrdem;avatars/6385269330.jpg;andrewgiftschat
6386182049;1nwwq#mlo;amww_x1;♡;;andrewgiftschat
6387292991;someone;someonebob;;avatars/6387292991.jpg;andrewgiftschat
6388137905;#mqswkks × #FATE;ke0szwarz;;avatars/6388137905.jpg;andrewgiftschat
6388679875;Остяк;xxxx9916;;avatars/6388679875.jpg;andrewgiftschat
6390502371;rieltor;Xav4i;Чача;avatars/6390502371.jpg;andrewgiftschat
6393359431;spapa;spa0pa;;;andrewgiftschat
6398374008;𝗺𝗮𝗱.;madk1d_66;-демоны не спят. ночью я уеду в ад @xxxxxxxxxqwz ✚;avatars/6398374008.jpg;andrewgiftschat
6398681298;Racoon;Rac_on;Менеджер @Rogeeeeeeeeee 🦖✔️;avatars/6398681298.jpg;andrewgiftschat
6402418042;Artik;artik349;— ʜᴏᴡ ᴄᴀɴ ʏᴏᴜ ʟᴏᴏᴋ ᴀᴛ ᴍᴇ ᴀɴᴅ ᴘʀᴇᴛᴇɴᴅ ɪ'ᴍ sᴏᴍᴇᴏɴᴇ ʏᴏᴜ ɴᴇᴠᴇʀ ᴍᴇᴛ?;avatars/6402418042.jpg;andrewgiftschat
6404915357;𝄂𝄚𝅦𝄞ׄ꧁♪𓆩𝟘.𝚗𝚒𝚌𝚒.𝟘.𝟘𝟡𓆪♪꧂𝄞𝄂𝄚𝅦;monluif;𝄞–Oh,if l were a zombie I'd never eat your brain –𝄞 –@margiipp–;avatars/6404915357.jpg;andrewgiftschat
6405307540;C¹⁸H²⁶O²;Nandrolona_0;;avatars/6405307540.jpg;andrewgiftschat
6407079466;ت! ᗢ و.;;https://youtu.be/Tp7N0B7bgqI?si=uHF-hDS_5VPukeW3;avatars/6407079466.jpg;andrewgiftschat
6408183349;Shayba▪️;Shayba_use;.;avatars/6408183349.jpg;andrewgiftschat
6408613509;Serine;;;avatars/6408613509.jpg;laravel_pro
6408783052;✧ 𝑽𝒂𝒍𝒆𝒓𝒊𝒂;Krosh_for_end;ᴛы оᴛᴋᴀзыʙᴀᴧᴀ ʍнᴇ, ᴨод ʍоᴧчᴀᴧиʙоᴇ ᴄоᴦᴧᴀᴄиᴇ нᴇбᴇᴄ. ᴇʀᴇɴ ʙ ᴄᴇᴩдцᴇ. 😭;avatars/6408783052.jpg;andrewgiftschat
6408931506;ʙᴇᴩᴛуᴏɜ #бᴧᴀᴦᴏᴄᴧᴏʙᴇнный;Vertouz_1;;avatars/6408931506.jpg;andrewgiftschat
6414694975;ㅤ//𝕭𝖆𝖈𝖚ⲗ𝖚𝖈𝖆//🐰🕯//#ОгоньПожарГорим#шмыбзик;riptikorca;ㅤ ㅤ ㅤ;avatars/6414694975.jpg;andrewgiftschat
6425150372;ŃĘkŠŦI ᵒᶰᶫᶦᵏ ᴬ;nneksti;лящкі такіє вкусняшкі я німагу с єйо ног @ryuiirxx ❤️❤️❤️;avatars/6425150372.jpg;andrewgiftschat
6426717433;;;;;rabota_chaty1
6426728725;Balvan;Balvann228;.;avatars/6426728725.jpg;andrewgiftschat
6427755042;𝐅𝐢𝐳𝐮𝐥𝐲𝐚;fizulya;https://t.me/lineage2_telegram_bot?start=6427755042 I love kitsun (fak;;python_ru
6430896892;Balambula;Balambula;;avatars/6430896892.jpg;andrewgiftschat
6431398608;ᴋᴀsᴘᴇʀ | тoxıс;Andy_Kasper;;avatars/6431398608.jpg;andrewgiftschat
6432930865;Gleb☃️🌱🔥 /𝑠ℎ𝑎𝑑𝑜𝑤 ᴬᴸᴸᴱᵀᵂᴵˣ;kotikanetrogati;;avatars/6432930865.jpg;andrewgiftschat
6434579961;ムシャ;Freed0m_149;- 進撃の巨人シーズン4のオープニングテーマみたいですね。 @rrrrewwpi;avatars/6434579961.jpg;andrewgiftschat
6435117365;TLR;TLRdarling;;avatars/6435117365.jpg;andrewgiftschat
6438610793;Vanek;Zaza_kent;;avatars/6438610793.jpg;andrewgiftschat
6439335248;.;nnnm_01;;avatars/6439335248.jpg;andrewgiftschat
6441380811;memory? ♡;Dimasqv;;avatars/6441380811.jpg;andrewgiftschat
6442007158;Евгений;jenyaetojon;До тебя ниразу я не делал комплименты;;laravel_pro
6442453798;ㅤㅤbye bye kitty ‘;sediderova;тремор обеих рук, сигарета летит в проем — 18.10.24;avatars/6442453798.jpg;andrewgiftschat
6443203200;pU5hk1n;PushkinGifts;;avatars/6443203200.jpg;andrewgiftschat
6444225012;Fontainebleau;Unplugged2llk;;;andrewgiftschat
6444908314;𝕴 𝖆𝖒 𝖙𝖍𝖊 𝖐𝖓𝖎𝖌𝖍𝖙 𝖔𝖋 𝖉𝖆𝖗𝖐𝖓𝖊𝖘𝖘;meowwwqwqq;;;andrewgiftschat
6446960387;;;;;rabota_chaty1
6447528550;☢️匚ㄒ乇ЛҜ乇卩☢️;SSS_4537;;;andrewgiftschat
6452292378;карина.;ndjskso9;я люблю М💘;;andrewgiftschat
6454164441;N3for_Nuller;N3for_Nuller;Sister, I will never forget our date. Im A TonCoin Holder. SOON Release...;avatars/6454164441.jpg;andrewgiftschat
6454499718;Машка;florova_034;;avatars/6454499718.jpg;andrewgiftschat
6455468272;ily;razorblade4;;;andrewgiftschat
6457180142;Parashuram;;;;rabota_chaty1
6457265103;𝓶 𝓯 𝓸 𝓮 𝔁 𝓹 𝔂 𝔂 𝔂;mfoexpe;;avatars/6457265103.jpg;andrewgiftschat
6457832053;ᴡʜʏ ɴᴏᴛ???;Moskow_never_sleepX;-Цᴇᴧуй ʍᴇня ʙ ᴧицо, бᴩоᴄᴀй ʍᴇня нᴀзᴧо.. @pudeel4/любимая @NastyaUfik💋;avatars/6457832053.jpg;andrewgiftschat
6458249792;mfz;ebnutiy_tip;😵;avatars/6458249792.jpg;andrewgiftschat
6460937474;k;roketll;;avatars/6460937474.jpg;andrewgiftschat
6461139740;🥷;HI319;🫤;avatars/6461139740.jpg;andrewgiftschat
6461795414;⏤͟͟͞͞𝐂𝐨𝐟𝐟𝐞𝐞.ᝰ.ᐟ ☕︎ ║ [Sʜᴇ/ʜᴇʀ] #𝙻𝚞𝚗𝚒𝚡𝙺𝚒𝚜𝚜𝚎𝚛!!;coffee_zz;—Aɴᴅ ɪғ ʏᴏᴜ ᴅɪᴇ I ᴡᴀɴɴᴀ ᴅɪᴇ ᴡɪᴛʜ ʏᴏᴜ!ꨄ @xlunixzz 𝙸 love u so much. !!;avatars/6461795414.jpg;andrewgiftschat
6462099565;;;;;rabota_chaty1
6462419857;𓆩𝑹𝑨𝑾𝑾𝑾𓆪;lexuss_lovess;ᴄʍоᴛᴩи ᴋᴩᴀᴄиʙо ᴋᴀᴋ, ᴀ ʙ ᴦоᴩодᴇ нᴇ ʙидно зʙᴇзд✞ @nobbodyxx;avatars/6462419857.jpg;andrewgiftschat
6463909480;ᴠᴋ | ᴡɪɴᴛᴇᴢᴢᴢ;W1nteZzz0;ᴨᴩᴇждᴇ чᴇʍ ᴨиᴄᴀᴛь, ᴨᴩᴏчᴛи ϶ᴛᴏ t.me/oqesL | ʙɪᴏɢʀᴀᴘʜʏ t.me/R5dox | ʙʀᴏ - @ternotecrat;avatars/6463909480.jpg;andrewgiftschat
6464408145;wex🇫🇷;wexiwew;;avatars/6464408145.jpg;andrewgiftschat
6466046252;дашка;daashkkaq;;;andrewgiftschat
6466245270;𝑫𝒆𝒍𝒍𝒐𝒏𝒕𝒚 | 43 𝒓𝒆𝒑;Dellontygifts;Прежде чем писать,просмотри: @N0Privet снимаю и монтирую для @spokn1;avatars/6466245270.jpg;andrewgiftschat
6468636352;Лана;;;avatars/6468636352.jpg;rabota_chaty1
6469528938;koroli#NNSWAG;korolinis;;;andrewgiftschat
6469869510;Ivan;Ivan175;;;andrewgiftschat
6470574404;Алина;alina342566;;avatars/6470574404.jpg;rabota_chaty1
6472385814;киса🐈‍⬛;minibro_52;;avatars/6472385814.jpg;andrewgiftschat
6472856393;ʙᴏʙʀ;BOBR_OFFF;ᴇɴɪᴏʏ ʏᴏᴜʀsᴇʟғ;avatars/6472856393.jpg;andrewgiftschat
6474757213;Lu 🎐;L1llush;Ади бади гетте;avatars/6474757213.jpg;andrewgiftschat
6476443364;Артём;BIGZAIS;Самое главное в жизни это не быть таким как все;avatars/6476443364.jpg;andrewgiftschat
6477263710;тiхонечко );Anemizzz12;не счастливый обладатель телеграм премиум =) inst: anemic_pattern12;avatars/6477263710.jpg;andrewgiftschat
6477285689;𝒌𝒊𝒍𝒍𝒆𝒓 𝒒𝒖𝒆𝒆𝒏♡︎;ckfaq;-𝑎𝑛𝑑 𝑖𝑓 𝑦𝑜𝑢 𝑔𝑜,𝑖 𝑤𝑎𝑛𝑛𝑎 𝑔𝑜 𝑤𝑖𝑡ℎ 𝑦𝑜𝑢. @ctzdlm;avatars/6477285689.jpg;andrewgiftschat
6480380311;۶ৎ;zzndin;;avatars/6480380311.jpg;andrewgiftschat
6482958533;Vay;Xay74;;avatars/6482958533.jpg;andrewgiftschat
6485112265;🙋🏽;Genrikh_Gasparyam89;;;rabota_chaty1
